baller_id,Name,Body,Team,Gender,Role,Number,Dunks,Shooting,Playmaking,Defense,Image,Skill Rank,Trait Rank,Combo Rank
3703,Ballerz #3703,Human I,Iowa City Rattlesnakes,M,Player,88,66,79,86,70,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8838.png,8262,2752,5899
2178,Ballerz #2178,Human I,Nashville Miracle,W,Player,51,79,86,71,65,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1860.png,8263,6649,8614
3299,Ballerz #3299,Stone,Toronto Spears,M,Player,2,78,80,67,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5673.png,8264,1211,3919
1154,Ballerz #1154,Human IV,Salt Lake City Souls,W,Player,70,68,79,81,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1569.png,8265,9440,9582
5219,Ballerz #5219,Human V,Delaware Horsemen,M,Player,36,75,67,64,93,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9617.png,8266,7268,8815
8763,Ballerz #8763,Human III,Phoenix Skulls,M,Player,4,62,84,82,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8482.png,8267,2313,5484
551,Ballerz #551,Human IV,Tallahassee Tarantulas,M,Player,78,72,69,80,81,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/551.png,8268,7482,8879
7246,Ballerz #7246,Human IV,Sierra Spiders,M,Player,13,77,81,76,68,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8545.png,8269,7392,8852
1475,Ballerz #1475,Human I,San Diego Keepers,M,Player,88,62,76,85,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1769.png,8270,5983,8377
7204,Ballerz #7204,Human II,Dallas Pythons,M,Player,11,85,75,62,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3867.png,8271,4008,7102
9578,Ballerz #9578,Human I,Miami Tentacles,M,Captain,17,80,68,75,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4293.png,8272,1340,4180
2300,Ballerz #2300,Human V,Nashville Miracle,W,Captain,62,86,66,79,70,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2291.png,8273,1127,3790
2071,Ballerz #2071,Human II,Miami Tentacles,M,Player,81,68,80,78,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2082.png,8274,6082,8409
4387,Ballerz #4387,Pink Alien,Toronto Spears,M,Player,35,75,73,83,71,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2695.png,8275,297,1445
7388,Ballerz #7388,Lizard,Michigan Colliders,M,Player,3,65,78,86,72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5420.png,8276,613,2713
8314,Ballerz #8314,Human III,Toronto Spears,M,Player,46,82,60,87,71,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9633.png,8277,4162,7261
3159,Ballerz #3159,Human II,Pennsylvania Fangs,M,Player,5,80,73,80,69,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9089.png,8278,744,3077
4268,Ballerz #4268,Human V,Michigan Colliders,M,Player,79,72,89,77,62,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5787.png,8279,1645,4693
7015,Ballerz #7015,Human I,Salt Lake City Souls,W,Player,22,83,75,71,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7817.png,8280,143,851
3989,Ballerz #3989,Human V,Seattle Scream,M,Player,36,73,87,69,72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6929.png,8281,3010,6124
64,Ballerz #64,Human IV,Tallahassee Tarantulas,M,Player,26,74,70,66,90,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/64.png,8282,9006,9455
5227,Ballerz #5227,Human I,Boulder Elks,M,Player,46,70,66,74,90,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4685.png,8283,3328,6392
407,Ballerz #407,Human II,Alaska Whales,M,Player,57,75,72,72,83,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/407.png,8284,7097,8766
9299,Ballerz #9299,Lizard,Portland Creatures,M,Player,79,87,72,69,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7037.png,8285,3539,6607
8943,Ballerz #8943,Human II,New Jersey Scientists,M,Player,4,81,78,70,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6513.png,8286,4378,7435
6372,Ballerz #6372,Lizard,Toronto Spears,M,Player,69,73,82,83,63,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8616.png,8287,1116,3786
4960,Ballerz #4960,Human III,New York Golden Bulls,M,Player,52,80,77,69,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9253.png,8288,6844,8696
3068,Ballerz #3068,Human II,Chicago Squid,M,Player,86,69,76,78,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4030.png,8289,3023,6139
1860,Ballerz #1860,Human I,Tampa Bay Omens,W,Player,52,75,74,71,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1846.png,8290,7720,8954
2086,Ballerz #2086,Human IV,Orlando Freeze,W,Player,69,69,69,86,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2398.png,8291,3371,6438
8653,Ballerz #8653,Human I,Miami Tentacles,M,Player,22,85,68,85,62,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5826.png,8292,6089,8422
384,Ballerz #384,Human III,Iowa City Rattlesnakes,M,Player,68,75,82,73,72,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/384.png,8293,7464,8891
7737,Ballerz #7737,Human V,Sierra Spiders,M,Player,67,68,76,71,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8317.png,8294,3609,6694
2993,Ballerz #2993,Human II,Las Vegas Scorpions,M,Player,33,76,70,81,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6462.png,8295,6049,8408
1518,Ballerz #1518,Human I,Seattle Scream,M,Captain,67,75,74,86,66,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2028.png,8296,6232,8474
4802,Ballerz #4802,Human III,Seattle Scream,M,Player,5,82,81,77,61,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4528.png,8297,6332,8521
9731,Ballerz #9731,Human III,Boston Rulers,M,Player,20,74,82,73,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9746.png,8298,819,3258
7769,Ballerz #7769,Human V,Tampa Bay Omens,W,Player,71,74,85,64,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8561.png,8299,1699,4809
7983,Ballerz #7983,Human I,St. Louis Orcs,M,Player,29,67,75,73,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8157.png,8300,7739,8961
5226,Ballerz #5226,Human II,Team Dapper (W),W,Player,8,83,81,62,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9184.png,8301,1027,3664
7213,Ballerz #7213,Human III,Los Angeles Knives,W,Player,36,70,77,75,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3343.png,8302,9686,9660
8436,Ballerz #8436,Human II,Miami Tentacles,M,Captain,51,88,65,69,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7154.png,8303,4923,7846
6309,Byrie Kirving,Human I,Austin Machines,M,Player,28,71,75,65,89,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5641.png,8304,3293,6369
1862,Ballerz #1862,Human III,San Francisco Surge,W,Player,0,76,71,81,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1614.png,8305,1849,5024
7224,Ballerz #7224,Zombie,Dallas Pythons,M,Player,19,76,81,82,62,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8699.png,8306,4477,7508
3436,Alotta Fagina,Human III,San Francisco Surge,W,Player,6,72,77,72,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3795.png,8307,5761,8322
9795,Ballerz #9795,Stone,Houston Rogues,W,Player,12,78,77,77,70,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9801.png,8308,3943,7060
8381,Ballerz #8381,Human V,Dallas Pythons,M,Player,50,81,72,73,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7843.png,8309,1298,4121
5057,Ballerz #5057,Human V,Toronto Spears,M,Player,39,67,77,88,68,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3335.png,8310,8536,9265
4388,Ballerz #4388,Human V,Charlotte Clovers,W,Player,34,80,72,72,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7877.png,8311,9533,9608
340,Ballerz #340,Human II,Helena Pronghorns,M,Player,7,77,74,85,65,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/340.png,8312,6109,8444
6735,Ballerz #6735,Stone,Toronto Spears,M,Player,86,78,69,69,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8734.png,8313,2408,5635
3171,Ballerz #3171,Human II,Orlando Freeze,W,Player,13,66,77,73,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6007.png,8314,2035,5213
5780,Ballerz #5780,Human I,Delaware Horsemen,M,Player,57,67,78,85,71,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6269.png,8315,1250,4043
2880,Ballerz #2880,Human IV,Chicago Squid,M,Player,86,73,77,80,72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9499.png,8316,4913,7851
9239,Ballerz #9239,Human I,Tampa Bay Omens,W,Captain,31,74,76,72,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5728.png,8317,4036,7164
363,Ballerz #363,Human V,Helena Pronghorns,M,Player,56,73,80,76,73,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/363.png,8318,6221,8484
6586,Ballerz #6586,Human IV,Chicago Squid,M,Player,84,80,62,82,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8563.png,8319,7020,8763
5990,Ballerz #5990,Alien,Orlando Freeze,W,Player,100,67,70,80,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4103.png,8320,534,2435
2792,Ballerz #2792,Bright Zombie,Orlando Freeze,W,Player,65,66,75,75,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7190.png,8321,165,973
9139,Ballerz #9139,Human III,San Jose Sirens,W,Player,60,75,66,75,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3717.png,8322,3098,6213
3101,Ballerz #3101,Human I,Tampa Bay Omens,W,Player,76,85,75,76,65,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3523.png,8323,6701,8672
9477,Ballerz #9477,Human V,San Jose Sirens,W,Player,56,62,70,82,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5484.png,8324,1655,4754
4204,Ballerz #4204,Human V,Tallahassee Tarantulas,M,Player,2,77,79,72,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7412.png,8325,4806,7775
3333,Ballerz #3333,Human I,Team Dapper (W),W,Player,58,72,79,77,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7539.png,8326,4460,7505
2646,Ballerz #2646,Bright Zombie,Las Vegas Scorpions,M,Player,7,75,79,73,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3102.png,8327,219,1195
6995,Ballerz #6995,Human V,Portland Creatures,M,Player,27,73,65,84,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8080.png,8328,3764,6901
7550,Ballerz #7550,Human I,St. Louis Orcs,M,Player,86,62,79,79,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3968.png,8329,2672,5885
5006,Ballerz #5006,Human I,Delaware Horsemen,M,Player,3,67,72,77,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6664.png,8330,2250,5483
8793,Giga T,Human III,Sierra Spiders,M,Player,80,78,65,91,65,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4264.png,8331,2358,5590
584,Ballerz #584,Human III,Boulder Elks,M,Player,63,77,78,75,72,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/584.png,8332,8207,9133
8119,Ballerz #8119,Human IV,Nashville Miracle,W,Player,0,74,78,65,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9243.png,8333,8467,9221
9378,Ballerz #9378,Human IV,Chicago Squid,M,Player,7,76,77,73,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8211.png,8334,3864,7010
815,Ballerz #815,Human III,Alaska Whales,M,Player,87,74,84,65,78,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/815.png,8335,4326,7430
7160,Ballerz #7160,Human I,Seattle Scream,M,Player,94,75,74,79,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3636.png,8336,9266,9550
7177,Ballerz #7177,Human III,Michigan Colliders,M,Player,81,83,81,69,68,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6588.png,8337,3382,6491
8343,Ballerz #8343,Human IV,Sierra Spiders,M,Player,92,75,65,77,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6253.png,8338,6345,8554
4443,Ballerz #4443,Human V,Pennsylvania Fangs,M,Player,22,74,76,77,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5099.png,8339,7416,8902
6805,Ballerz #6805,Human IV,D.C. Dobermans,M,Player,1,76,76,76,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6900.png,8340,5241,8067
7350,Ballerz #7350,Human I,Wisconsin Dragons,M,Player,15,74,67,85,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5623.png,8341,4928,7873
3217,Ballerz #3217,Human V,Iowa City Rattlesnakes,M,Player,83,67,74,85,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9143.png,8342,5547,8246
1047,Ballerz #1047,Human II,Orlando Freeze,W,Player,57,70,85,62,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1836.png,8343,3727,6880
7966,Ballerz #7966,Human III,Omaha Bullsnakes,M,Player,100,66,73,88,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5145.png,8344,5475,8212
5322,Ballerz #5322,Human III,New York Golden Bulls,M,Player,13,72,69,75,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7097.png,8345,8370,9186
5420,Ballerz #5420,Human IV,Portland Bats,M,Player,43,78,82,77,64,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6745.png,8346,8112,9110
8288,Ballerz #8288,Human V,Nashville Miracle,W,Player,45,87,74,62,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8262.png,8347,2512,5763
9587,Ballerz #9587,Human I,Phoenix Skulls,M,Player,66,85,72,68,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3409.png,8348,5026,7938
5379,T-Boy Boudreaux,Human II,New Orleans Giants,M,Player,100,86,80,60,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9264.png,8349,3022,6195
4770,Ballerz #4770,Human V,Tampa Bay Omens,W,Player,3,81,69,64,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6550.png,8350,5843,8380
8062,Ballerz #8062,Human II,Omaha Bullsnakes,M,Player,11,85,73,68,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9160.png,8351,5530,8249
8231,Ballerz #8231,Human IV,Michigan Colliders,M,Player,48,78,84,67,72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7601.png,8352,9523,9612
1159,Ballerz #1159,Zombie,Houston Rogues,W,Player,20,77,86,60,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2399.png,8353,4009,7175
7527,Ballerz #7527,Human II,Team Flow (M),M,Player,29,84,67,72,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5646.png,8354,4899,7869
2087,Ballerz #2087,Pink Alien,Delaware Horsemen,M,Player,93,76,84,74,67,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2084.png,8355,467,2156
8006,Ballerz #8006,Human II,New Jersey Scientists,M,Player,28,67,84,76,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9358.png,8356,6044,8449
4669,Ballerz #4669,Human V,Salt Lake City Souls,W,Player,89,77,71,84,69,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4604.png,8357,1687,4851
1431,Ballerz #1431,Human IV,Portland Creatures,M,Player,21,88,72,70,70,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1895.png,8358,4638,7698
2472,Jo Bennett,Stone,New York Torches,W,Player,53,68,86,85,60,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1886.png,8359,811,3287
3305,Ballerz #3305,Human II,San Jose Sirens,W,Player,61,66,91,76,66,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3378.png,8360,8705,9349
7442,Ballerz #7442,Human IV,San Jose Sirens,W,Player,62,64,78,79,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6524.png,8361,1747,4913
8742,Ballerz #8742,Human IV,Chicago Squid,M,Captain,76,72,86,62,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6197.png,8362,3768,6933
2264,Ballerz #2264,Human I,Boulder Elks,M,Player,60,77,66,75,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2297.png,8363,3542,6695
6547,Ballerz #6547,Human IV,Dallas Pythons,M,Player,54,86,68,81,65,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5193.png,8364,8634,9324
1432,Ballerz #1432,Devil,New Orleans Giants,M,Player,74,84,69,77,71,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2234.png,8365,357,1681
3686,Ballerz #3686,Human V,Portland Creatures,M,Player,98,82,65,79,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8641.png,8366,8881,9437
1337,Ballerz #1337,Human I,Charlotte Clovers,W,Player,43,69,85,64,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2124.png,8367,5906,8412
648,Ballerz #648,Human IV,Tallahassee Tarantulas,M,Player,17,65,81,77,78,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/648.png,8368,7676,8986
4764,Ballerz #4764,Human I,Chicago Squid,M,Captain,91,84,74,75,68,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9083.png,8369,4835,7841
4699,Ballerz #4699,Human IV,San Jose Sirens,W,Player,100,82,80,72,67,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4659.png,8370,1727,4907
3434,Ballerz #3434,Human I,Sierra Spiders,M,Player,6,74,77,83,67,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4707.png,8371,6099,8475
2143,Ballerz #2143,Zombie,Boston Rulers,M,Player,90,72,84,76,69,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1631.png,8372,1534,4606
1994,Ballerz #1994,Lizard,Toronto Spears,M,Player,83,75,64,87,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1986.png,8373,2324,5598
3896,Ballerz #3896,Human II,St. Louis Orcs,M,Player,37,73,69,84,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8261.png,8374,2451,5730
7311,Ballerz #7311,Human IV,Minneapolis Express,W,Player,34,87,68,68,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9636.png,8375,9197,9537
7317,Ballerz #7317,Human I,Sierra Spiders,M,Player,59,83,67,78,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9138.png,8376,4335,7469
8424,Criss-Cross McSauce,Human V,Pennsylvania Fangs,M,Player,28,76,71,90,62,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4701.png,8377,6383,8606
6819,Ballerz #6819,Stone,Toronto Spears,M,Player,1,80,65,86,69,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5667.png,8378,1697,4877
7936,Ballerz #7936,Human V,New Jersey Scientists,M,Player,36,84,75,73,69,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5265.png,8379,4791,7815
61,Ballerz #61,Human IV,Tallahassee Tarantulas,M,Player,70,81,74,66,80,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/61.png,8380,3362,6518
5509,Ballerz #5509,Human I,New York Golden Bulls,M,Player,44,66,76,87,71,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9487.png,8381,2036,5275
